experiment,artifact,dataset,family,model,seeds,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1_score,f1_score_std,roc_auc,roc_auc_std,train_time_s,train_time_std_s,predict_time_s,predict_time_std_s,n_train,n_test,n_features,n_qubits
ALL_MODELS,all_models_url2016,url2016,knn,knn_classical,1,0.974,0.0,0.9711729622266402,0.0,0.977,0.0,0.9740777666999003,0.0,0.9885759999999999,0.0,0.005614970999886282,0.0,0.020218199002556503,0.0,7906,2000,8,
ALL_MODELS,all_models_url2016,url2016,svm,state_svm_angle,1,0.9135,0.0,0.9558985667034179,0.0,0.867,0.0,0.9092815941269009,0.0,0.9780300000000001,0.0,2.101590784994187,0.0,0.5687699240006623,0.0,7906,2000,8,8
ALL_MODELS,all_models_url2016,url2016,svm,state_svm_amplitude,1,0.908,0.0,0.9406047516198704,0.0,0.871,0.0,0.9044652128764278,0.0,0.9679599999999999,0.0,1.5053970090011717,0.0,0.4079841310012853,0.0,7906,2000,8,3
ALL_MODELS,all_models_url2016,url2016,svm,state_svm_zz,1,0.957,0.0,0.9740663900414938,0.0,0.939,0.0,0.9562118126272913,0.0,0.990894,0.0,11.579275754003902,0.0,3.0745763359955163,0.0,7906,2000,8,8
ALL_MODELS,all_models_url2016,url2016,knn,state_knn_angle,1,0.968,0.0,0.968937875751503,0.0,0.967,0.0,0.9679679679679679,0.0,0.992089,0.0,1.0722052849960164,0.0,0.7940444230043795,0.0,7906,2000,8,8
ALL_MODELS,all_models_url2016,url2016,knn,state_knn_amplitude,1,0.9685,0.0,0.9727547931382442,0.0,0.964,0.0,0.9683576092415871,0.0,0.9902655,0.0,0.9984092899976531,0.0,0.6433610339954612,0.0,7906,2000,8,3
ALL_MODELS,all_models_url2016,url2016,knn,state_knn_zz,1,0.9665,0.0,0.9688442211055276,0.0,0.964,0.0,0.9664160401002506,0.0,0.9912435,0.0,10.819620449001377,0.0,3.2867365479978616,0.0,7906,2000,8,8
ALL_MODELS,all_models_url2016,url2016,svm,hybrid_svm_angle,1,0.92,0.0,0.9605263157894737,0.0,0.876,0.0,0.9163179916317992,0.0,0.9754855000000001,0.0,2.126156407997769,0.0,0.644889504997991,0.0,7906,2000,8,8
ALL_MODELS,all_models_url2016,url2016,svm,hybrid_svm_amplitude,1,0.8625,0.0,0.9171461449942463,0.0,0.797,0.0,0.8528624933119315,0.0,0.9588700000000001,0.0,1.6107358659937745,0.0,0.4810237630008487,0.0,7906,2000,8,3
ALL_MODELS,all_models_url2016,url2016,svm,hybrid_svm_zz,1,0.822,0.0,0.8726851851851852,0.0,0.754,0.0,0.8090128755364807,0.0,0.9008570000000001,0.0,16.003040918003535,0.0,4.950011485001596,0.0,7906,2000,8,8
ALL_MODELS,all_models_url2016,url2016,knn,hybrid_knn_angle,1,0.9715,0.0,0.9654491609081934,0.0,0.978,0.0,0.9716840536512668,0.0,0.9898975,0.0,2.2507698310000706,0.0,0.6095244709940744,0.0,7906,2000,8,8
ALL_MODELS,all_models_url2016,url2016,knn,hybrid_knn_amplitude,1,0.962,0.0,0.9610778443113772,0.0,0.963,0.0,0.962037962037962,0.0,0.9844105,0.0,1.4071383740010788,0.0,0.38102265800262103,0.0,7906,2000,8,3
ALL_MODELS,all_models_url2016,url2016,knn,hybrid_knn_zz,1,0.8845,0.0,0.9165763813651138,0.0,0.846,0.0,0.8798751950078003,0.0,0.9449380000000001,0.0,16.316525094996905,0.0,3.579848141002003,0.0,7906,2000,8,8
ALL_MODELS,all_models_url2016,url2016,svm,photonic_hybrid_svm_angle,1,0.9235,0.0,0.963855421686747,0.0,0.88,0.0,0.9200209095661265,0.0,0.984985,0.0,0.8315364719965146,0.0,0.26113459600310307,0.0,7906,2000,56,
ALL_MODELS,all_models_url2016,url2016,svm,photonic_hybrid_svm_amplitude,1,0.9215,0.0,0.9616648411829135,0.0,0.878,0.0,0.9179299529534762,0.0,0.97088,0.0,0.3094162260022131,0.0,0.17648381699837046,0.0,7906,2000,10,
ALL_MODELS,all_models_url2016,url2016,svm,photonic_state_svm_angle,1,0.9145,0.0,0.9590254706533776,0.0,0.866,0.0,0.9101418812401472,0.0,0.9751489999999999,0.0,0.5964448550002999,0.0,0.174187668999366,0.0,7906,2000,8,
ALL_MODELS,all_models_url2016,url2016,knn,photonic_hybrid_knn_angle,1,0.9705,0.0,0.9672293942403177,0.0,0.974,0.0,0.9706028898854011,0.0,0.9884299999999999,0.0,0.5283596500012209,0.0,0.301746450997598,0.0,7906,2000,56,
ALL_MODELS,all_models_url2016,url2016,knn,photonic_hybrid_knn_amplitude,1,0.97,0.0,0.969061876247505,0.0,0.971,0.0,0.97002997002997,0.0,0.9871774999999999,0.0,0.508144467996317,0.0,0.29937965799763333,0.0,7906,2000,10,
ALL_MODELS,all_models_url2016,url2016,knn,photonic_state_knn_angle,1,0.9725,0.0,0.9701492537313433,0.0,0.975,0.0,0.972568578553616,0.0,0.9910525,0.0,0.6216413410002133,0.0,0.34999200599850155,0.0,7906,2000,8,
FAST_MODELS,fast_models_ids2012,ids2012,svm,svm_classical,3,0.9873333333333334,0.0023213980461973737,0.9844502116148716,0.004517575152555554,0.9903333333333334,0.0023570226039551605,0.9873750817976455,0.0022923666590105706,0.9935003333333334,0.0018138762055026837,0.27394876966718584,0.03137695271435165,0.06730090233274193,0.0027235944944693255,14906,2000,10,
FAST_MODELS,fast_models_ids2012,ids2012,svm,state_svm_angle,3,0.9851666666666666,0.001178511301977554,0.9798887072636379,0.0004252827895127101,0.9906666666666667,0.0026246692913372725,0.9852461221181846,0.0011940151288624813,0.9918306666666666,0.0012471424225894475,10.376597832332967,0.2620744069246189,1.5583078226700309,0.024570419886854024,14906,2000,10,10
FAST_MODELS,fast_models_ids2012,ids2012,svm,state_svm_amplitude,3,0.9621666666666666,0.005948856099191614,0.9483443209258248,0.008745012301666832,0.9776666666666666,0.006342099196813489,0.9627552167505687,0.005784160886018779,0.9558086666666666,0.008135411250958482,3.596036690665642,0.09354687247563669,0.5365648163327327,0.03200090922983514,14906,2000,10,4
FAST_MODELS,fast_models_ids2012,ids2012,svm,hybrid_svm_angle,3,0.9848333333333334,0.0013123346456686458,0.9792429813231912,0.0007824464109187045,0.9906666666666667,0.0026246692913372725,0.9849197228454266,0.0013238705012289036,0.9920546666666666,0.0015780266861565185,5.627831645668873,0.7138822477413358,0.6996967586674145,0.004745599514238464,14906,2000,10,10
FAST_MODELS,fast_models_ids2012,ids2012,svm,hybrid_svm_amplitude,3,0.9498333333333333,0.01654455264497115,0.9418794827527961,0.005021933830291058,0.959,0.038262252939417964,0.9499126087888011,0.01772893085302047,0.976387,0.004415633363403273,4.4788490076631815,0.2825968065944136,0.6743816786644553,0.030165544214002946,14906,2000,10,4
FAST_MODELS,fast_models_ids2012,ids2012,svm,photonic_hybrid_svm_angle,3,0.9908333333333333,0.0013123346456686458,0.9887154532780982,0.0012432315684258411,0.993,0.0014142135623730963,0.9908530403863928,0.0013104329770240008,0.9942376666666667,0.00041009944593417796,0.8205358430010771,0.22752818882792095,0.14106822466419544,0.0033013724044538943,14906,2000,120,
FAST_MODELS,fast_models_ids2012,ids2012,svm,photonic_hybrid_svm_amplitude,3,0.9888333333333333,0.000849836585598791,0.9864023079089699,0.0012304327651242563,0.9913333333333334,0.0004714045207910321,0.9888615102357035,0.0008434903820254847,0.9945243333333335,0.002081807120962141,0.38731356466693495,0.025889748167404622,0.07224269100212648,0.0016474257917527555,14906,2000,10,
FAST_MODELS,fast_models_ids2012,ids2012,svm,photonic_state_svm_angle,3,0.9851666666666666,0.0015456030825826347,0.9792571896987057,0.0007658613417053313,0.9913333333333334,0.003299831645537225,0.9852550036451467,0.0015617143877116172,0.9942203333333334,0.0011801723979525055,2.1672228630025834,0.09412164281602603,0.37994523800201324,0.035091825902483685,14906,2000,10,
FAST_MODELS,fast_models_ids2012,ids2012,knn,knn_classical,3,0.9936666666666668,0.0010274023338281396,0.9917070802887252,0.002463202872086554,0.9956666666666667,0.0004714045207910321,0.9936807893072501,0.0010166244471550906,0.9957338333333334,0.0012498920842306217,0.011018310331564862,3.6049382937886994e-05,0.08406815199850826,0.0017624566511182304,14906,2000,10,
FAST_MODELS,fast_models_ids2012,ids2012,knn,state_knn_angle,3,0.9925,0.0012247448713915902,0.9910301652088647,0.0016123269282544296,0.9940000000000001,0.0021602468994692888,0.9925107194524779,0.0012247803065798212,0.9957064999999999,0.0006222752606363388,2.6709053910017246,0.025222959090370076,2.05296223500045,0.1088397100133381,14906,2000,10,10
FAST_MODELS,fast_models_ids2012,ids2012,knn,state_knn_amplitude,3,0.9923333333333334,0.0010274023338281877,0.9903783115472203,0.0018489918350554342,0.9943333333333334,0.0026246692913372725,0.9923477770535257,0.001030536257813188,0.9955295,0.00046182807046202376,1.9576742690017757,0.014177931696595347,1.0064153123336534,0.003433333962760619,14906,2000,10,4
FAST_MODELS,fast_models_ids2012,ids2012,knn,hybrid_knn_angle,3,0.993,0.0010801234497346273,0.9900642016739436,0.0021233154108408554,0.996,0.0,0.9930220880567687,0.0010686936173382104,0.9955303333333334,0.0004662448093246526,4.803443094000007,0.47843341797539757,0.7351155563325543,0.030978904861215267,14906,2000,10,10
FAST_MODELS,fast_models_ids2012,ids2012,knn,hybrid_knn_amplitude,3,0.9925,0.0010801234497346615,0.9884404710399101,0.0025628684382004788,0.9966666666666667,0.0024944382578492965,0.9925312487583101,0.0010735463621691721,0.9955999999999999,0.00019900251254691175,2.6723803333297838,0.12342623815636937,0.43208152499816305,0.02034328243687675,14906,2000,10,4
FAST_MODELS,fast_models_ids2012,ids2012,knn,photonic_hybrid_knn_angle,3,0.9936666666666666,0.000849836585598791,0.9910503599558709,0.0016103258402124917,0.9963333333333333,0.0004714045207910321,0.993684114083497,0.0008429086067953441,0.9957378333333334,0.001041696719566454,1.882590570334287,0.030392586082754355,0.6191701653321312,0.005476330465641982,14906,2000,120,
FAST_MODELS,fast_models_ids2012,ids2012,knn,photonic_hybrid_knn_amplitude,3,0.9931666666666666,0.00023570226039554222,0.9900687246697363,0.0015862226506285916,0.9963333333333333,0.0020548046676563273,0.9931878282153166,0.0002459454696156173,0.9955570000000001,0.0004632342819783248,1.7690520556643605,0.01342745742555028,0.6063009740003812,0.007656558015056973,14906,2000,10,
FAST_MODELS,fast_models_ids2012,ids2012,knn,photonic_state_knn_angle,3,0.9935,0.0008164965809277267,0.9917034199119305,0.0020216144784334098,0.9953333333333333,0.0016996731711975965,0.993512207510117,0.0008114904843791269,0.995899,0.0008324209672194715,2.564661962668955,0.026531993232520146,0.7603092000014536,0.016225336461531875,14906,2000,10,
FAST_MODELS,fast_models_url2016,url2016,svm,svm_classical,3,0.9496666666666668,0.0037932688922469914,0.9636177260378703,0.006493249471529255,0.9346666666666668,0.0040276819911981634,0.948906230990645,0.0037723853754768827,0.9889433333333333,0.0012616527740318228,0.6645993403338556,0.03296406023595861,0.2311413626691016,0.002979423208913965,13562,2000,10,
FAST_MODELS,fast_models_url2016,url2016,svm,state_svm_angle,3,0.9248333333333334,0.006980130530457299,0.952752022237882,0.007306351636901511,0.8940000000000001,0.007257180352359087,0.9224403411588654,0.007218765311069459,0.9810003333333333,0.003070722019692181,8.881841238331011,0.03815498206846039,1.5164898003349663,0.01298017412953317,13562,2000,10,10
FAST_MODELS,fast_models_url2016,url2016,svm,state_svm_amplitude,3,0.9,0.0043011626335213386,0.9092738800897888,0.004011328712416456,0.8886666666666666,0.004921607686744471,0.8988511818918457,0.0044045348613589805,0.9645786666666667,0.002685170954623871,3.424897846331684,0.021895570442248997,0.5080154076664863,0.004197898226739605,13562,2000,10,4
FAST_MODELS,fast_models_url2016,url2016,svm,hybrid_svm_angle,3,0.9405,0.005887840577551903,0.968778912178396,0.0035596344631321276,0.9103333333333333,0.010208928554075711,0.9386230021127222,0.006325922571899669,0.9857908333333335,0.002286360365782803,4.680288074998923,0.152004237161119,0.8423066946682715,0.009798152420972244,13562,2000,10,10
FAST_MODELS,fast_models_url2016,url2016,svm,hybrid_svm_amplitude,3,0.9101666666666666,0.00368178700572909,0.9396203618492662,0.0026592376986685658,0.8766666666666666,0.006182412330330475,0.9070434873944234,0.004030362106522273,0.9713828333333333,0.0005172159982916477,3.31322233100218,0.031194303382086855,0.6387944296681477,0.07521735474690258,13562,2000,10,4
FAST_MODELS,fast_models_url2016,url2016,svm,photonic_hybrid_svm_angle,3,0.9573333333333333,0.0037932688922470434,0.9712055319690885,0.003951737963560457,0.9426666666666667,0.010656244908763816,0.9566713084786177,0.0041428504880012445,0.986906,0.0005026242798220025,1.4766666010012461,0.08438470772144496,0.5376734299982976,0.0030169182303338166,13562,2000,120,
FAST_MODELS,fast_models_url2016,url2016,svm,photonic_hybrid_svm_amplitude,3,0.915,0.004813176359397907,0.9427738518991801,0.006777331605949116,0.8836666666666666,0.0038586123009300786,0.9122575740360044,0.004828592621575169,0.9802209999999999,0.0028246159325946013,0.9544420983365853,0.033473072662123335,0.3150806280003356,0.0018082148145921089,13562,2000,10,
FAST_MODELS,fast_models_url2016,url2016,svm,photonic_state_svm_angle,3,0.9306666666666666,0.0051693541397569535,0.9627351711951561,0.0034964603552771717,0.896,0.007257180352359087,0.9281648785996612,0.005516650084977943,0.9817903333333334,0.0031891139399874697,1.9397823786663746,0.016344578684325147,0.32531869733308366,0.0017150852994578165,13562,2000,10,
FAST_MODELS,fast_models_url2016,url2016,knn,knn_classical,3,0.9860000000000001,0.0008164965809277267,0.9847136015528188,0.0016397222104641447,0.9873333333333334,0.0026246692913372725,0.9860175879432186,0.0008318235110339846,0.9945148333333332,0.000453320404227368,0.010475503663959293,0.00017364730076899464,0.031059623999074876,0.0006203255422580488,13562,2000,10,
FAST_MODELS,fast_models_url2016,url2016,knn,state_knn_angle,3,0.9778333333333333,0.0016996731711975965,0.9729581915797928,0.002955115547784557,0.983,0.0029439202887759515,0.9779473626698256,0.0016906587068318863,0.991835,0.00033088240610026513,2.4880408569976376,0.045637947651408724,1.8069539353333919,0.024679174447744864,13562,2000,10,10
FAST_MODELS,fast_models_url2016,url2016,knn,state_knn_amplitude,3,0.9776666666666668,0.0016499158227685862,0.9733311486068282,0.006961234574987755,0.9823333333333334,0.004784233364802446,0.9777773354751726,0.0015456581255575942,0.9923893333333335,0.00018862499539793186,1.758293200332749,0.049529841962971444,0.9840984989981129,0.05747288034799573,13562,2000,10,4
FAST_MODELS,fast_models_url2016,url2016,knn,hybrid_knn_angle,3,0.9838333333333334,0.0014337208778404606,0.981435806898871,0.001951605961768287,0.9863333333333334,0.004027681991198195,0.9838705411164428,0.001462624258701006,0.9942736666666666,0.0005365273110994053,3.9308016133339456,0.09305071854650104,0.6254972896664791,0.005652443373912453,13562,2000,10,10
FAST_MODELS,fast_models_url2016,url2016,knn,hybrid_knn_amplitude,3,0.9784999999999999,0.0028577380332470695,0.9764423145759134,0.0024177820070894526,0.9806666666666667,0.005436502143433369,0.9785404719941099,0.002890021225887484,0.9922178333333335,0.0007914919807272871,2.2737860186680336,0.05652479856701702,0.3782787343322222,0.047569950187697656,13562,2000,10,4
FAST_MODELS,fast_models_url2016,url2016,knn,photonic_hybrid_knn_angle,3,0.984,0.0010801234497346615,0.9801642462870256,0.0013239041292265287,0.988,0.003265986323710907,0.9840615139067187,0.0011069793141317234,0.9922766666666667,0.00012388188819278416,1.5390275060005176,0.02328378104136491,0.5800452893357336,0.006858855668542554,13562,2000,120,
FAST_MODELS,fast_models_url2016,url2016,knn,photonic_hybrid_knn_amplitude,3,0.9819999999999999,0.0012247448713915902,0.9775633012282786,0.003137785079754113,0.9866666666666667,0.0041096093353126546,0.9820819104247412,0.0012393281402852561,0.9922496666666666,0.0009366665480427461,1.4752052796660184,0.019608247848788403,0.5676960243314776,0.010117913974632495,13562,2000,10,
FAST_MODELS,fast_models_url2016,url2016,knn,photonic_state_knn_angle,3,0.9831666666666666,0.0012472191289246482,0.9795014887827159,0.0025244275745830275,0.987,0.0029439202887759515,0.9832304074281731,0.0012473447147384562,0.9916301666666666,0.00024497800354768393,2.1179778706646175,0.03634014147948,0.6889698823336706,0.010180248597344095,13562,2000,10,
MERLIN,merlin_ids2012,ids2012,svm,photonic_hybrid_svm_angle,1,0.99,0.0,0.9870775347912525,0.0,0.993,0.0,0.9900299102691924,0.0,0.996683,0.0,2.1792075330013176,0.0,0.1892724659992382,0.0,23358,2000,120,
MERLIN,merlin_ids2012,ids2012,svm,photonic_hybrid_svm_amplitude,1,0.991,0.0,0.9842209072978304,0.0,0.998,0.0,0.9910625620655412,0.0,0.996317,0.0,0.841041891995701,0.0,0.08743397500074934,0.0,23358,2000,10,
MERLIN,merlin_ids2012,ids2012,svm,photonic_state_svm_angle,1,0.9895,0.0,0.9860973187686196,0.0,0.993,0.0,0.9895366218236173,0.0,0.996707,0.0,6.538240959998802,0.0,0.5902743269980419,0.0,23358,2000,10,
MERLIN,merlin_ids2012,ids2012,knn,photonic_hybrid_knn_angle,1,0.995,0.0,0.9910714285714286,0.0,0.999,0.0,0.9950199203187251,0.0,0.9959655000000001,0.0,4.7442348600015976,0.0,1.2196686879979097,0.0,23358,2000,120,
MERLIN,merlin_ids2012,ids2012,knn,photonic_hybrid_knn_amplitude,1,0.9945,0.0,0.9900891972249752,0.0,0.999,0.0,0.9945246391239423,0.0,0.9954675,0.0,4.462011857998732,0.0,1.168345414000214,0.0,23358,2000,10,
MERLIN,merlin_ids2012,ids2012,knn,photonic_state_knn_angle,1,0.994,0.0,0.9920318725099602,0.0,0.996,0.0,0.9940119760479041,0.0,0.9954595,0.0,6.620793928996136,0.0,1.4859138849933515,0.0,23358,2000,10,
MERLIN,merlin_url2016,url2016,svm,photonic_hybrid_svm_angle,1,0.9835,0.0,0.9958974358974358,0.0,0.971,0.0,0.9832911392405064,0.0,0.9989009999999998,0.0,4.605648621,0.0,1.0188430909984163,0.0,13562,2000,455,
MERLIN,merlin_url2016,url2016,svm,photonic_hybrid_svm_amplitude,1,0.9725,0.0,0.991675338189386,0.0,0.953,0.0,0.9719530851606323,0.0,0.994851,0.0,0.6408863349934109,0.0,0.3071177559977514,0.0,13562,2000,20,
MERLIN,merlin_url2016,url2016,svm,photonic_state_svm_angle,1,0.974,0.0,0.99581589958159,0.0,0.952,0.0,0.9734151329243353,0.0,0.9949690000000001,0.0,3.7230653560036444,0.0,0.6504201650022878,0.0,13562,2000,15,
MERLIN,merlin_url2016,url2016,knn,photonic_hybrid_knn_angle,1,0.9925,0.0,0.992992992992993,0.0,0.992,0.0,0.992496248124062,0.0,0.997922,0.0,1.8547354140027892,0.0,0.6832349629985401,0.0,13562,2000,455,
MERLIN,merlin_url2016,url2016,knn,photonic_hybrid_knn_amplitude,1,0.9945,0.0,0.995987963891675,0.0,0.993,0.0,0.9944917376064096,0.0,0.9979199999999999,0.0,1.4922500149987172,0.0,0.5751523069993709,0.0,13562,2000,20,
MERLIN,merlin_url2016,url2016,knn,photonic_state_knn_angle,1,0.994,0.0,0.9949899799599199,0.0,0.993,0.0,0.993993993993994,0.0,0.9974379999999999,0.0,3.903404443000909,0.0,0.9630557299969951,0.0,13562,2000,15,
ORIGINAL,original_ids2012_gate_based,ids2012,svm,svm_classical,1,0.992,0.0,0.9910179640718563,0.0,0.993,0.0,0.9920079920079921,0.0,0.995476,0.0,0.5039996589985094,0.0,0.083822535998479,0.0,23358,2000,10,
ORIGINAL,original_ids2012_gate_based,ids2012,knn,knn_classical,1,0.996,0.0,0.9940239043824701,0.0,0.998,0.0,0.9960079840319361,0.0,0.9989615000000001,0.0,0.02372856799775036,0.0,0.08786374299961608,0.0,23358,2000,10,
ORIGINAL,original_ids2012_gate_based,ids2012,svm,state_svm_angle,1,0.99,0.0,0.9870775347912525,0.0,0.993,0.0,0.9900299102691924,0.0,0.9957480000000001,0.0,24.028480627996032,0.0,2.242153491002682,0.0,23358,2000,10,10
ORIGINAL,original_ids2012_gate_based,ids2012,svm,state_svm_amplitude,1,0.9655,0.0,0.9437559580552908,0.0,0.99,0.0,0.9663250366032211,0.0,0.9571120000000001,0.0,7.426294614000653,0.0,0.7475929040010669,0.0,23358,2000,10,4
ORIGINAL,original_ids2012_gate_based,ids2012,knn,state_knn_angle,1,0.994,0.0,0.9900793650793651,0.0,0.998,0.0,0.9940239043824701,0.0,0.995951,0.0,4.127676586998859,0.0,3.07684339700063,0.0,23358,2000,10,10
ORIGINAL,original_ids2012_gate_based,ids2012,knn,state_knn_amplitude,1,0.994,0.0,0.9891089108910891,0.0,0.999,0.0,0.9940298507462687,0.0,0.9954540000000001,0.0,2.9777312410005834,0.0,1.522879380005179,0.0,23358,2000,10,4
ORIGINAL,original_ids2012_gate_based,ids2012,svm,hybrid_svm_angle,1,0.99,0.0,0.9870775347912525,0.0,0.993,0.0,0.9900299102691924,0.0,0.995537,0.0,8.53307190000487,0.0,0.6393063229988911,0.0,23358,2000,10,10
ORIGINAL,original_ids2012_gate_based,ids2012,svm,hybrid_svm_amplitude,1,0.9575,0.0,0.9507389162561576,0.0,0.965,0.0,0.9578163771712159,0.0,0.9734090000000001,0.0,6.426483582996298,0.0,0.7359852500012494,0.0,23358,2000,10,4
ORIGINAL,original_ids2012_gate_based,ids2012,knn,hybrid_knn_angle,1,0.9945,0.0,0.9910625620655412,0.0,0.998,0.0,0.9945191828599901,0.0,0.9964385,0.0,7.140510302000621,0.0,0.6920629020023625,0.0,23358,2000,10,10
ORIGINAL,original_ids2012_gate_based,ids2012,knn,hybrid_knn_amplitude,1,0.9935,0.0,0.9900695134061569,0.0,0.997,0.0,0.9935226706527155,0.0,0.9959115000000001,0.0,3.941719788002956,0.0,0.3792891970006167,0.0,23358,2000,10,4
ORIGINAL,original_url2016_gate_based,url2016,svm,svm_classical,1,0.9465,0.0,0.9626943005181348,0.0,0.929,0.0,0.9455470737913486,0.0,0.9871595,0.0,0.7148249379970366,0.0,0.22826707599597285,0.0,13562,2000,10,
ORIGINAL,original_url2016_gate_based,url2016,knn,knn_classical,1,0.985,0.0,0.9840319361277445,0.0,0.986,0.0,0.985014985014985,0.0,0.994991,0.0,0.010313245002180338,0.0,0.031322192000516225,0.0,13562,2000,10,
